"","SCL","BM","ind","sex","year","res","season","loc","BCI","log_BCI","loc_sex_cohort","year_recode"
"7520",153,713,"1325","m",2012,-1.602837621,"sp","p",4.660130719,1.5392580622666,"p_m",5
"7521",151.1,670,"1325","m",2010,-1.891319118,"sp","p",4.43414957,1.48956134010832,"p_m",3
"7522",153.7,687,"1325","m",2011,-1.979555015,"sp","p",4.469746259,1.4975553430133,"p_m",4
"7523",172.6,940,"1326","m",2010,4.681710481,"sp","p",5.446118192,1.69508669671579,"p_m",3
"7524",171.4,899,"1326","m",2011,3.859328602,"sp","p",5.24504084,1.65747366639341,"p_m",4
"7525",169,971,"1326","m",2017,0.556685501,"sp","p",5.74556213,1.74860178556672,"p_m",10
"7526",164,903,"1327","m",2023,5.668191878,"sp","p",5.506097561,1.70603772593966,"p_m",16
"7527",161,854,"1327","m",2018,-1.314810075,"sp","p",5.304347826,1.66871533560935,"p_m",11
"7528",162,888,"1327","m",2019,-2.999127911,"sum","p",5.481481481,1.70155782346562,"p_m",12
"7529",187,1319,"1328","f",2018,2.682512453,"sum","p",7.053475936,1.95366229990926,"p_f",11
"7530",186,1300,"1328","f",2016,1.703535234,"sp","p",6.989247312,1.94451593644959,"p_f",9
"7531",188,1317,"1328","f",2019,-1.969938472,"sum","p",7.005319149,1.94681247740604,"p_f",12
"7532",184.5,1279,"1328","f",2014,-2.068640687,"sum","p",6.932249322,1.93632858094652,"p_f",7
"7533",166.62,965,"1328","f",2010,-2.191174477,"sp","p",5.791621654,1.75658497908918,"p_f",3
"7534",187,1326,"1328","f",2017,-5.493295861,"sum","p",7.090909091,1.95895456960188,"p_f",10
"7535",150.77,679,"1329","m",2010,-2.718884798,"sp","p",4.503548451,1.50508765318427,"p_m",3
"7536",150.1,703,"1329","m",2012,-3.941089602,"sp","p",4.683544304,1.54426864393723,"p_m",5
"7537",153,751,"1329","m",2022,-4.248800724,"sp","p",4.908496732,1.59117143797875,"p_m",15
"7538",153,769,"1329","m",2016,-5.083241912,"sum","p",5.026143791,1.61485198804116,"p_m",9
"7539",152,767,"1329","m",2018,-5.550585369,"sp","p",5.046052632,1.61880443567704,"p_m",11
"7540",151,724,"1329","m",2011,-6.712767246,"sum","p",4.794701987,1.56772009741145,"p_m",4
"7541",174,942,"1330","m",2022,6.802213614,"sum","b",5.413793103,1.68913467159743,"b_m",15
"7542",174.4,927,"1330","m",2014,6.637391411,"sum","b",5.315366972,1.67079017007114,"b_m",7
"7543",172,922,"1330","m",2010,5.076841841,"sp","b",5.360465116,1.67923728026876,"b_m",3
"7544",171,991,"1330","m",2016,4.500870392,"sp","b",5.795321637,1.75722351584492,"b_m",9
"7545",173,952,"1330","m",2021,3.609578856,"sp","b",5.502890173,1.70545514639853,"b_m",14
"7546",174.5,994,"1330","m",2011,2.40720446,"sum","b",5.696275072,1.73998800299071,"b_m",4
"7547",176,1137,"1333","m",2022,-1.422273571,"sum","p",6.460227273,1.86581928009109,"p_m",15
"7548",160,905,"1333","m",2016,-1.545825972,"sp","p",5.65625,1.73293790841971,"p_m",9
"7549",167,978,"1333","m",2018,-2.105199312,"sp","p",5.856287425,1.76768659966146,"p_m",11
"7550",166,934,"1333","m",2017,-2.581300828,"sum","p",5.626506024,1.72766636425575,"p_m",10
"7551",163,927,"1333","m",2017,-3.121345341,"sp","p",5.687116564,1.73837918525861,"p_m",10
"7552",170,1022,"1333","m",2019,-3.352534399,"sp","p",6.011764706,1.79388466040871,"p_m",12
"7553",173,1132,"1333","m",2021,-4.311093807,"sum","p",6.543352601,1.87860247941979,"p_m",14
"7554",191,1377,"1334","m",2022,-0.268166061,"sp","p",7.209424084,1.97552776842979,"p_m",15
"7555",186,1419,"1334","m",2016,-5.150454681,"sp","p",7.629032258,2.03209207307249,"p_m",9
"7556",187.7,1373,"1334","m",2011,-6.360337271,"sp","p",7.314864145,1.99004516078267,"p_m",4
"7557",191,1460,"1334","m",2017,-6.381906266,"sum","p",7.643979058,2.03404910007054,"p_m",10
"7558",185.5,1371,"1334","m",2011,-6.671575786,"sum","p",7.39083558,2.00037609112664,"p_m",4
"7559",186.66,1407,"1334","m",2010,-7.076419804,"sp","p",7.537769206,2.02005893341702,"p_m",3
"7560",156,838,"1338","f",2023,2.145075908,"sp","b",5.371794872,1.68134823346346,"b_f",16
"7561",151,675,"1342","m",2023,8.371723551,"sp","b",4.470198675,1.49765653263228,"b_m",16
"7562",150,618,"1342","m",2021,1.124835177,"sum","b",4.12,1.41609585235668,"b_m",14
"7563",150,637,"1342","m",2020,-2.74539442,"sum","b",4.246666667,1.44636981264051,"b_m",13
"7564",152,777,"1343","f",2018,-2.233857847,"sum","b",5.111842105,1.63175543453361,"b_f",11
"7565",150,749,"1343","f",2016,-2.560763563,"sp","b",4.993333333,1.60830393632616,"b_f",9
"7566",173,1054,"1344","f",2023,4.268045902,"sp","b",6.092485549,1.80722025773516,"b_f",16
"7567",170,955,"1344","f",2017,2.510221362,"sum","b",5.617647059,1.7260908980911,"b_f",10
"7568",155,725,"1344","f",2012,1.94654092,"sp","b",4.677419355,1.54296030822286,"b_f",5
"7569",170,1030,"1344","f",2018,1.723414636,"sum","b",6.058823529,1.80168067903015,"b_f",11
"7570",168.5,1006,"1344","f",2016,1.136922083,"sp","b",5.970326409,1.78696908178837,"b_f",9
"7571",170,1028,"1344","f",2019,-0.337123801,"sp","b",6.047058824,1.79973736502041,"b_f",12
"7572",171,1013,"1344","f",2017,-0.398684296,"sum","b",5.923976608,1.77917673899652,"b_f",10
"7573",151.32,709,"1344","f",2010,-2.368504191,"sp","b",4.68543484,1.54467213134161,"b_f",3
"7574",157.1,790,"1344","f",2011,-3.109180335,"sum","b",5.028644176,1.61534924125158,"b_f",4
"7575",173,1007,"1360","m",2020,1.163755748,"sum","b",5.820809249,1.76161108095982,"b_m",13
"7576",191,1443,"1368","m",2016,-3.057073031,"sum","p",7.554973822,2.02233848510176,"p_m",9
"7577",190,1400,"1368","m",2021,-3.534590574,"sp","p",7.368421053,1.99733914857022,"p_m",14
"7578",188,1414,"1368","m",2017,-3.821322158,"sp","p",7.521276596,2.01786883097538,"p_m",10
"7579",190,1395,"1368","m",2019,-4.336463471,"sp","p",7.342105263,1.99376181351585,"p_m",12
"7580",190,1449,"1368","m",2018,-4.678089517,"sum","p",7.626315789,2.03173598641571,"p_m",11
"7581",189.16,1434,"1368","m",2010,-6.069116844,"sp","p",7.580883908,2.02576170544962,"p_m",3
"7582",165,883,"1369","m",2016,4.721298214,"sp","b",5.351515152,1.67756657230441,"b_m",9
"7583",166,903,"1369","m",2016,4.569367135,"sp","b",5.439759036,1.6939185798111,"b_m",9
"7584",165,853,"1369","m",2021,0.945009154,"sp","b",5.16969697,1.6430074898791,"b_m",14
"7585",162.7,805,"1369","m",2012,0.713029511,"sum","b",4.947756607,1.59913635452193,"b_m",5
"7586",163,812,"1369","m",2011,0.326862212,"sp","b",4.981595092,1.60595085812089,"b_m",4
"7587",161.4,831,"1369","m",2010,-0.492216283,"sp","b",5.148698885,1.63893824403423,"b_m",3
"7588",164.5,888,"1369","m",2014,-1.077394215,"sum","b",5.398176292,1.68624640341653,"b_m",7
"7589",158,739,"1370","m",2016,6.015201977,"sp","b",4.67721519,1.54291666753153,"b_m",9
"7590",159,766,"1370","m",2016,5.460095021,"sp","b",4.817610063,1.57248551780407,"b_m",9
"7591",156.6,706,"1370","m",2012,2.390385993,"sp","b",4.508301405,1.5061422424034,"b_m",5
"7592",154.1,726,"1370","m",2010,-1.987283349,"sp","b",4.711226476,1.5501605088615,"b_m",3
"7593",172.18,1048,"1372","m",2010,-1.709077679,"sp","p",6.086653502,1.80626270402508,"p_m",3
"7594",171,1047,"1372","m",2013,-1.907729618,"sp","p",6.122807018,1.81218396488872,"p_m",6
"7595",174.4,1100,"1372","m",2015,-2.280777317,"sum","p",6.30733945,1.84187248027184,"p_m",8
"7596",171,1115,"1372","m",2016,-2.641102293,"sp","p",6.520467836,1.87509947882187,"p_m",9
"7597",172,1100,"1372","m",2023,-3.503756868,"sum","p",6.395348837,1.85572733335313,"p_m",16
"7598",172,1080,"1372","m",2019,-4.615450984,"sp","p",6.279069767,1.8373810898133,"p_m",12
"7599",169,1076,"1372","m",2017,-4.984377262,"sp","p",6.366863905,1.85126407661144,"p_m",10
"7600",171,1081,"1372","m",2011,-5.726360212,"sum","p",6.321637427,1.84413643550606,"p_m",4
"7601",172.9,993,"1373","m",2011,0.100154358,"sp","p",5.743204164,1.74819137498612,"p_m",4
"7602",172.04,1024,"1373","m",2010,-0.522235865,"sp","p",5.952104162,1.78391279141445,"p_m",3
"7603",177.2,1138,"1373","m",2014,-2.385178664,"sum","p",6.422121896,1.85990427614322,"p_m",7
"7604",172.8,1110,"1373","m",2011,-5.470881769,"sum","p",6.423611111,1.86013610147861,"p_m",4
"7605",186,1231,"1374","m",2016,5.677697453,"sp","p",6.61827957,1.88998653774292,"p_m",9
"7606",183.38,1164,"1374","m",2010,3.077853557,"sp","p",6.347475188,1.84821465619527,"p_m",3
"7607",182,1137,"1374","m",2021,2.639330319,"sp","p",6.247252747,1.83230186418399,"p_m",14
"7608",182,1181,"1374","m",2018,1.778276374,"sp","p",6.489010989,1.8702642239349,"p_m",11
"7609",183,1200,"1374","m",2022,1.350727972,"sp","p",6.557377049,1.88074317128023,"p_m",15
"7610",183,1180,"1374","m",2017,0.949214499,"sum","p",6.448087432,1.86393863738711,"p_m",10
"7611",182.4,1150,"1374","m",2011,0.816214395,"sp","p",6.304824561,1.8414737397717,"p_m",4
"7612",185,1223,"1374","m",2014,0.652174624,"sum","p",6.610810811,1.88885756657301,"p_m",7
"7613",183,1193,"1374","m",2019,0.027487394,"sp","p",6.519125683,1.87489365228651,"p_m",12
"7614",182,1257,"1374","m",2023,-0.713607297,"sp","p",6.906593407,1.93262130027196,"p_m",16
"7615",181,1251,"1374","m",2020,-3.425885764,"sum","p",6.91160221,1.93334615299592,"p_m",13
"7616",170,953,"1375","m",2016,2.09600894,"sum","p",5.605882353,1.72399483475626,"p_m",9
"7617",165.5,886,"1375","m",2012,1.178921641,"sp","p",5.35347432,1.67793253288128,"p_m",5
"7618",170,979,"1375","m",2021,1.153297505,"sum","p",5.758823529,1.75090683691208,"p_m",14
"7619",172,1002,"1375","m",2022,1.110846721,"sp","p",5.825581395,1.76243044672679,"p_m",15
"7620",166.14,915,"1375","m",2010,-0.39616263,"sp","p",5.507403395,1.70627481620206,"p_m",3
"7621",162,888,"1375","m",2011,-4.44730295,"sum","p",5.481481481,1.70155782346562,"p_m",4
"7622",180,1057,"1376","m",2020,5.583911176,"sum","p",5.872222222,1.77040341372681,"p_m",13
"7623",175,1028,"1376","m",2011,1.096386083,"sum","p",5.874285714,1.77075469101793,"p_m",4
"7624",178,1126,"1376","m",2018,0.790142567,"sp","p",6.325842697,1.84480132767771,"p_m",11
"7625",180.25,1156,"1376","m",2010,0.390134161,"sp","p",6.41331484,1.85853218643982,"p_m",3
"7626",174.5,1044,"1376","m",2011,-0.255763742,"sum","p",5.982808023,1.78905715843963,"p_m",4
"7627",177,1117,"1376","m",2017,-1.601283328,"sum","p",6.310734463,1.84241051405917,"p_m",10
"7628",177,1126,"1376","m",2019,-2.203281379,"sp","p",6.361581921,1.85043425739297,"p_m",12
"7629",175,1160,"1376","m",2016,-3.952333852,"sum","p",6.628571429,1.89154016093197,"p_m",9
"7630",157,864,"1378","m",2016,-2.184367262,"sp","p",5.503184713,1.70550865984264,"p_m",9
"7631",155,814,"1378","m",2017,-5.158106367,"sp","p",5.251612903,1.65872564860357,"p_m",10
"7632",157.5,858,"1378","m",2016,-5.333495576,"sum","p",5.447619048,1.6953621908795,"p_m",9
"7633",158,839,"1378","m",2017,-5.379670569,"sum","p",5.310126582,1.66980397508582,"p_m",10
"7634",158,875,"1378","m",2018,-5.464795349,"sp","p",5.537974684,1.71180940854043,"p_m",11
"7635",155,804,"1378","m",2014,-5.87077864,"sum","p",5.187096774,1.64636691971122,"p_m",7
"7636",158,875,"1378","m",2019,-7.082728571,"sp","p",5.537974684,1.71180940854043,"p_m",12
"7637",174,1111,"1379","m",2020,-3.202320962,"sum","p",6.385057471,1.85411709378232,"p_m",13
"7638",168,1023,"1379","m",2018,-3.56945347,"sp","p",6.089285714,1.80669499589225,"p_m",11
"7639",165,1029,"1379","m",2016,-3.687798657,"sp","p",6.236363636,1.83055759887473,"p_m",9
"7640",168,1033,"1379","m",2017,-6.001947099,"sum","p",6.148809524,1.81642110963148,"p_m",10
"7641",173,1169,"1379","m",2022,-6.964606971,"sp","p",6.757225434,1.91076034582984,"p_m",15
"7642",164,1020,"1379","m",2017,-7.029143788,"sp","p",6.219512195,1.82785224982383,"p_m",10
"7643",179,892,"1380","m",2017,12.71836729,"sum","p",4.983240223,1.6062809791599,"p_m",10
"7644",178,1011,"1380","m",2016,10.34893931,"sp","p",5.679775281,1.73708771655252,"p_m",9
"7645",178.54,956,"1380","m",2010,9.737149272,"sp","p",5.354542399,1.67813198709906,"p_m",3
"7646",178,970,"1380","m",2018,9.332890316,"sp","p",5.449438202,1.69569600947962,"p_m",11
"7647",177,947,"1380","m",2011,6.773792818,"sp","p",5.350282486,1.67733624918973,"p_m",4
"7648",185.49,1207,"1381","m",2010,2.810595308,"sp","p",6.507089331,1.8730459155994,"p_m",3
"7649",160,877,"1382","m",2018,-3.574317756,"sp","p",5.48125,1.70151560063501,"p_m",11
"7650",176,1024,"1384","m",2020,3.286608593,"sum","p",5.818181818,1.76115967076124,"p_m",13
"7651",168,944,"1384","m",2017,0.981530212,"sp","p",5.619047619,1.72634013700138,"p_m",10
"7652",172,999,"1384","m",2019,-0.058619201,"sp","p",5.808139535,1.75943245920736,"p_m",12
"7653",170,1005,"1384","m",2018,-0.583751807,"sp","p",5.911764706,1.7771135233867,"p_m",11
"7654",157.3,792,"1384","m",2010,-2.436098336,"sp","p",5.034965035,1.61660517314767,"p_m",3
"7655",186.6,1267,"1385","m",2010,0.603490774,"sp","p",6.789924973,1.91558715806591,"p_m",3
"7656",188,1385,"1385","m",2016,-1.192171849,"sp","p",7.367021277,1.99714918670671,"p_m",9
"7657",189,1346,"1385","m",2021,-1.624355866,"sp","p",7.121693122,1.96328590137825,"p_m",14
"7658",188,1358,"1385","m",2018,-1.914456649,"sp","p",7.223404255,1.97746477454345,"p_m",11
"7659",188,1355,"1385","m",2022,-2.072597311,"sp","p",7.207446809,1.97525350631494,"p_m",15
"7660",189,1420,"1385","m",2016,-2.208051235,"sp","p",7.513227513,2.0167982252401,"p_m",9
"7661",185,1303,"1385","m",2012,-2.745970772,"sp","p",7.043243243,1.95221072197982,"p_m",5
"7662",190,1417,"1385","m",2021,-3.078097231,"sum","p",7.457894737,2.00940724466001,"p_m",14
"7663",186,1368,"1385","m",2017,-3.393808948,"sp","p",7.35483871,1.99549438018304,"p_m",10
"7664",188.8,1387,"1385","m",2014,-4.736931975,"sum","p",7.346398305,1.99434627845299,"p_m",7
"7665",163,810,"1386","m",2019,1.573988291,"sp","p",4.969325153,1.60348526110737,"p_m",12
"7666",164,827,"1386","m",2012,0.832287907,"sum","p",5.042682927,1.6181365547073,"p_m",5
"7667",155,825,"1386","m",2010,-6.56050583,"sp","p",5.322580645,1.67214613052601,"p_m",3
"7668",158,807,"1391","m",2023,6.280205214,"sp","p",5.107594937,1.63092440300116,"p_m",16
"7669",158,776,"1391","m",2021,0.383829769,"sum","p",4.911392405,1.59176107466544,"p_m",14
"7670",160,820,"1391","m",2018,-0.452929156,"sp","p",5.125,1.63432562794188,"p_m",11
"7671",158,782,"1391","m",2017,-0.469401524,"sp","p",4.949367089,1.59946173322487,"p_m",10
"7672",157.3,757,"1391","m",2010,-0.501120692,"sp","p",4.812460267,1.57141621570924,"p_m",3
"7673",160,818,"1391","m",2022,-0.696061201,"sum","p",5.1125,1.63188410126393,"p_m",15
"7674",159,803,"1391","m",2022,-1.074690496,"sp","p",5.050314465,1.61964849951669,"p_m",15
"7675",159,814,"1391","m",2016,-1.485055562,"sum","p",5.119496855,1.63325147633533,"p_m",9
"7676",158.4,864,"1391","m",2011,-6.769078213,"sum","p",5.454545455,1.69663260603688,"p_m",4
"7677",183,1085,"1392","m",2019,6.103263104,"sp","p",5.928961749,1.78001776256724,"p_m",12
"7678",183,1098,"1392","m",2017,5.439042723,"sum","p",6,1.79192612200738,"p_m",10
"7679",183.2,1128,"1392","m",2012,3.877595964,"sum","p",6.15720524,1.81778537794983,"p_m",5
"7680",183,1225,"1392","m",2016,3.023276777,"sp","p",6.693989071,1.90135934672956,"p_m",9
"7681",183,1200,"1392","m",2018,1.737813507,"sp","p",6.557377049,1.88074317128023,"p_m",11
"7682",180.2,1162,"1392","m",2010,0.008423708,"sp","p",6.448390677,1.86398565766306,"p_m",3
"7683",158.5,789,"1395","m",2016,3.635374281,"sp","p",4.977917981,1.60521259453782,"p_m",9
"7684",159.8,822,"1395","m",2015,-1.797892308,"sum","p",5.143929912,1.63801174664706,"p_m",8
"7685",156.5,771,"1395","m",2010,-2.07511175,"sp","p",4.926517572,1.59483532614695,"p_m",3
"7686",160,862,"1395","m",2023,-2.823281914,"sum","p",5.3875,1.68426705305475,"p_m",16
"7687",157.5,791,"1395","m",2011,-3.781144637,"sum","p",5.022222222,1.61407160468121,"p_m",4
"7688",156,811,"1395","m",2017,-3.999790288,"sp","p",5.198717949,1.64860438353939,"p_m",10
"7689",159,875,"1395","m",2022,-4.684757455,"sum","p",5.503144654,1.70550138189906,"p_m",15
"7690",157,822,"1395","m",2019,-5.101097899,"sp","p",5.23566879,1.65568556907356,"p_m",12
"7691",152.6,787,"1395","m",2011,-8.674421233,"sp","p",5.157273919,1.64060201171021,"p_m",4
"7692",160.7,751,"1396","m",2010,3.230589762,"sp","b",4.673304294,1.54208033754908,"b_m",3
"7693",186,1305,"1399","m",2021,-2.414733217,"sp","p",7.016129032,1.94835416458619,"p_m",14
"7694",187.4,1359,"1399","m",2015,-3.332817667,"sum","p",7.251867663,1.98139693038551,"p_m",8
"7695",183,1281,"1399","m",2010,-3.770500283,"sp","p",7,1.94605299599506,"p_m",3
"7696",184,1280,"1399","m",2019,-3.866887483,"sp","p",6.956521739,1.93982333895489,"p_m",12
"7697",182,1309,"1399","m",2020,-5.418505467,"sum","p",7.192307692,1.97315110655868,"p_m",13
"7698",184,1368,"1399","m",2018,-6.462068684,"sp","p",7.434782609,2.00630383449371,"p_m",11
"7699",171,1142,"1400","f",2023,-3.792966322,"sp","p",6.678362573,1.89902255979188,"p_f",16
"7700",171,1180,"1400","f",2022,-6.287771774,"sum","p",6.900584795,1.93175106566548,"p_f",15
"7701",174,1075,"1401","m",2021,-2.01928909,"sp","p",6.17816092,1.82118248878877,"p_m",14
"7702",172,1136,"1401","m",2023,-2.379715489,"sp","p",6.604651163,1.88792551948893,"p_m",16
"7703",171.8,1054,"1401","m",2010,-2.420788132,"sp","p",6.135040745,1.81417970436233,"p_m",3
"7704",174,1133,"1401","m",2016,-3.511245662,"sum","p",6.511494253,1.87372252462228,"p_m",9
"7705",169,1026,"1401","m",2011,-4.797095189,"sum","p",6.071005917,1.80368901456584,"p_m",4
"7706",172,1149,"1401","m",2018,-6.469365114,"sp","p",6.680232558,1.89930248519847,"p_m",11
"7707",171,1098,"1401","m",2017,-6.560957277,"sum","p",6.421052632,1.85973779121144,"p_m",10
"7708",172,1118,"1401","m",2019,-6.753223919,"sp","p",6.5,1.87195601122233,"p_m",12
"7709",186.1,1027,"1402","m",2010,13.37190891,"sp","p",5.51853842,1.70829423722748,"p_m",3
"7710",185.3,1076,"1402","m",2012,8.768439755,"sum","p",5.806799784,1.75920180447652,"p_m",5
"7711",176,1066,"1402","m",2021,2.34021225,"sum","p",6.056818182,1.80134969927911,"p_m",14
"7712",176,1118,"1402","m",2016,2.186108045,"sp","p",6.352272727,1.84897007021549,"p_m",9
"7713",178.5,1098,"1402","m",2015,1.927732647,"sum","p",6.151260504,1.81681957591022,"p_m",8
"7714",177,1092,"1402","m",2023,1.922477585,"sum","p",6.169491525,1.81977849843961,"p_m",16
"7715",176,1094,"1402","m",2018,0.877800977,"sum","p",6.215909091,1.82727285253271,"p_m",11
"7716",173,1019,"1402","m",2017,-0.235391061,"sum","p",5.89017341,1.77345519853476,"p_m",10
"7717",172,964,"1403","m",2016,3.508898936,"sum","p",5.604651163,1.72377522515541,"p_m",9
"7718",170,964,"1403","m",2017,1.926089685,"sp","p",5.670588235,1.73546919050857,"p_m",10
"7719",172,1036,"1403","m",2018,0.072847874,"sum","p",6.023255814,1.7957939553994,"p_m",11
"7720",173,1058,"1403","m",2022,-0.280045429,"sum","p",6.115606936,1.81100752055318,"p_m",15
"7721",170,980,"1403","m",2019,-0.989732734,"sp","p",5.764705882,1.75192758889682,"p_m",12
"7722",157.3,790,"1403","m",2012,-1.628297371,"sp","p",5.022250477,1.61407722954096,"p_m",5
"7723",151.9,697,"1403","m",2010,-2.584016158,"sp","p",4.588545095,1.52378091131781,"p_m",3
"7724",168,1016,"1403","m",2015,-4.123358825,"sum","p",6.047619048,1.79982998945934,"p_m",8
"7725",178.7,1009,"1404","m",2010,6.967040268,"sp","p",5.646334639,1.73118368854179,"p_m",3
"7726",183,1136,"1408","m",2010,4.245835672,"sp","p",6.207650273,1.82594352497904,"p_m",3
"7727",187.5,1245,"1408","m",2011,2.039104084,"sum","p",6.64,1.89326255455858,"p_m",4
"7728",172,1053,"1409","m",2016,1.929884049,"sp","p",6.122093023,1.81206736476977,"p_m",9
"7729",181,1152,"1409","m",2021,0.830931789,"sp","p",6.364640884,1.85091491570729,"p_m",14
"7730",177,1131,"1409","m",2016,-0.404498388,"sum","p",6.389830508,1.85486422989713,"p_m",9
"7731",180,1155,"1409","m",2019,-0.834739671,"sp","p",6.416666667,1.85905460413103,"p_m",12
"7732",176.6,1140,"1410","m",2010,-2.37530463,"sp","p",6.455266138,1.8650511534761,"p_m",3
"7733",192.2,1285,"1412","m",2010,5.208359414,"sp","p",6.685744017,1.90012706164523,"p_m",3
"7734",161.3,895,"1413","m",2010,-4.130461119,"sp","p",5.54866708,1.71373794037355,"p_m",3
"7735",184,1232,"1414","m",2022,0.611718881,"sp","p",6.695652174,1.90160772599512,"p_m",15
"7736",181,1180,"1414","m",2021,-0.6780788,"sp","p",6.519337017,1.87492606432662,"p_m",14
"7737",182,1233,"1414","m",2016,-0.848609329,"sum","p",6.774725275,1.91334641269666,"p_m",9
"7738",182,1280,"1414","m",2018,-3.368383902,"sum","p",7.032967033,1.95075084723387,"p_m",11
